matchId,blue_kill,red_kill,blue_gold,red_gold,blue_tower,blue_inhibitor,red_tower,red_inhibitor,blue_monster,red_monster,current_time,blue_win
4621816952,7,6,23787,21895,0,0,-1,0,"['RIFTHERALD', 'AIR_DRAGON']",[],900,0
4623082622,7,22,21142,30292,-2,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",900,0
4627412095,11,10,23583,22971,0,0,0,0,"['EARTH_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",[],900,1
4627528833,7,10,21680,25455,-1,0,0,0,['FIRE_DRAGON'],['RIFTHERALD'],900,0
4628200581,4,12,19245,27898,-2,0,0,0,['RIFTHERALD'],['FIRE_DRAGON'],900,0
4613811334,15,15,27406,26715,-1,0,-1,0,"['WATER_DRAGON', 'RIFTHERALD']",['EARTH_DRAGON'],900,0
4626521224,15,11,27882,23734,0,0,-1,0,['WATER_DRAGON'],['RIFTHERALD'],900,1
4626961547,3,10,19362,27076,-3,0,0,0,['WATER_DRAGON'],"['EARTH_DRAGON', 'RIFTHERALD']",900,0
4626578577,13,7,27108,20329,0,0,-2,0,"['WATER_DRAGON', 'RIFTHERALD']",[],900,1
4620373146,11,33,24367,35964,-4,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD']",900,0
4588393627,19,5,29131,20736,0,0,-1,0,"['FIRE_DRAGON', 'RIFTHERALD']",[],900,1
4600693920,5,7,20728,22051,0,0,0,0,['WATER_DRAGON'],"['AIR_DRAGON', 'RIFTHERALD']",900,1
4570027172,8,12,21720,24874,0,0,0,0,['EARTH_DRAGON'],"['WATER_DRAGON', 'RIFTHERALD']",900,1
4588291243,10,10,24234,23829,0,0,0,0,"['EARTH_DRAGON', 'RIFTHERALD']",['AIR_DRAGON'],900,0
4581639346,11,21,23963,28733,-1,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",900,0
4582821047,12,10,23802,24152,0,0,0,0,['AIR_DRAGON'],['RIFTHERALD'],900,1
4579579067,5,10,21960,24020,0,0,0,0,['RIFTHERALD'],['FIRE_DRAGON'],900,0
4628843710,7,7,21923,22479,0,0,0,0,"['FIRE_DRAGON', 'WATER_DRAGON']",[],900,0
4569652421,4,13,20442,25568,0,0,0,0,"['FIRE_DRAGON', 'RIFTHERALD']",['AIR_DRAGON'],900,0
4596569288,20,19,29655,28814,-1,0,-2,0,"['EARTH_DRAGON', 'RIFTHERALD']",['FIRE_DRAGON'],900,1
4585153737,6,8,23256,22755,0,0,-1,0,['RIFTHERALD'],['FIRE_DRAGON'],900,0
4626054371,3,6,19991,23684,-1,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD']",900,0
4587427057,5,16,21299,27714,-1,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",900,0
4620825847,12,5,24558,21518,-1,0,-1,0,"['EARTH_DRAGON', 'RIFTHERALD']",[],900,0
4578921724,6,11,19911,26839,-1,0,0,0,[],['AIR_DRAGON'],900,0
4569974012,3,11,19781,25241,0,0,0,0,['AIR_DRAGON'],"['WATER_DRAGON', 'RIFTHERALD']",900,0
4620129533,14,11,27473,24627,-1,0,-1,0,"['FIRE_DRAGON', 'EARTH_DRAGON']",['RIFTHERALD'],900,1
4625345792,16,9,27877,25105,0,0,-1,0,['AIR_DRAGON'],"['FIRE_DRAGON', 'RIFTHERALD']",900,1
4613573898,11,9,25530,24707,-1,0,0,0,['AIR_DRAGON'],"['RIFTHERALD', 'WATER_DRAGON']",900,0
4581297420,8,11,22709,25126,-1,0,0,0,['WATER_DRAGON'],['RIFTHERALD'],900,0
4624602396,6,9,21838,22739,0,0,0,0,['RIFTHERALD'],"['WATER_DRAGON', 'FIRE_DRAGON']",900,0
4594197791,10,13,22343,26189,0,0,0,0,[],"['EARTH_DRAGON', 'FIRE_DRAGON']",900,0
4580146472,16,12,27804,23594,0,0,-1,0,['WATER_DRAGON'],[],900,1
4624669993,16,10,27805,24357,0,0,-1,0,"['AIR_DRAGON', 'FIRE_DRAGON']",[],900,1
4606164275,8,19,21477,28411,-1,0,0,0,[],['WATER_DRAGON'],900,0
4607092022,10,13,19636,28841,-7,-1,0,0,[],"['WATER_DRAGON', 'RIFTHERALD']",900,0
4622304576,9,4,23768,21119,0,0,0,0,['FIRE_DRAGON'],['AIR_DRAGON'],900,1
4627948875,9,10,22520,24573,-1,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD']",900,0
4610651483,1,14,17816,27640,-1,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD']",900,0
4624571747,22,6,30828,15927,0,0,-8,-1,['RIFTHERALD'],[],840,1
4626480485,14,10,26566,22362,0,0,-1,0,"['FIRE_DRAGON', 'RIFTHERALD']",[],900,0
4626611566,14,8,31863,18586,0,0,-6,0,"['AIR_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",[],900,1
4588307825,13,9,26631,22345,0,0,-1,0,"['AIR_DRAGON', 'RIFTHERALD']",[],900,0
4586904946,8,4,24908,20844,0,0,0,0,['WATER_DRAGON'],[],900,1
4608038275,11,14,24638,27165,-1,0,0,0,['WATER_DRAGON'],"['RIFTHERALD', 'AIR_DRAGON']",900,1
4602561932,14,7,26585,21793,0,0,-1,0,"['WATER_DRAGON', 'RIFTHERALD']",[],900,1
4625786254,10,5,26776,20792,0,0,-1,0,"['EARTH_DRAGON', 'AIR_DRAGON']",['RIFTHERALD'],900,1
4627766678,6,3,21950,20589,0,0,0,0,"['WATER_DRAGON', 'RIFTHERALD']",[],900,1
4627807646,6,26,20198,34343,-7,-1,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",900,0
4623056294,12,19,27514,27658,-1,0,-1,0,[],['EARTH_DRAGON'],900,0
4622966208,6,11,22468,24926,0,0,0,0,"['WATER_DRAGON', 'RIFTHERALD']",['AIR_DRAGON'],900,0
4628092353,9,17,23856,26937,-1,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",900,0
4626935297,2,5,21349,21758,0,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD']",900,0
4599046659,6,21,20753,29167,-2,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",900,0
4558334469,10,14,21592,27498,-2,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD']",900,0
4568148999,8,9,23745,22982,0,0,0,0,"['FIRE_DRAGON', 'RIFTHERALD']",[],900,0
4609482760,2,17,18076,29662,-4,-1,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",900,0
4618815495,13,11,27045,22744,0,0,-2,0,['RIFTHERALD'],"['FIRE_DRAGON', 'AIR_DRAGON']",900,0
4623829517,11,17,27403,26712,0,0,-2,0,['RIFTHERALD'],['WATER_DRAGON'],900,0
4568832529,6,11,22005,25184,0,0,0,0,['RIFTHERALD'],['FIRE_DRAGON'],900,0
4625369106,7,20,23672,30480,-2,0,0,0,[],"['RIFTHERALD', 'AIR_DRAGON']",900,0
4624016404,9,11,23053,25391,-1,0,0,0,[],['FIRE_DRAGON'],900,1
4625140244,2,13,13137,27200,-7,-1,0,0,[],"['WATER_DRAGON', 'RIFTHERALD']",780,0
4567070230,9,6,21988,24193,-1,0,0,0,[],['AIR_DRAGON'],900,1
4581216790,11,5,25067,21413,0,0,0,0,"['RIFTHERALD', 'EARTH_DRAGON']",['AIR_DRAGON'],900,1
4589479960,21,14,28078,23742,0,0,0,0,['AIR_DRAGON'],['RIFTHERALD'],900,0
4621444637,16,12,27594,24437,0,0,-1,0,"['WATER_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",[],900,1
4610051614,11,10,25353,22976,0,0,0,0,['RIFTHERALD'],"['AIR_DRAGON', 'FIRE_DRAGON']",900,1
4628330015,8,14,24107,24808,0,0,0,0,['RIFTHERALD'],['FIRE_DRAGON'],900,0
4623989792,6,19,21846,30564,-2,0,0,0,['RIFTHERALD'],"['FIRE_DRAGON', 'AIR_DRAGON']",900,0
4591135775,11,8,24694,23594,0,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD']",900,1
4598901279,5,17,20520,24810,0,0,0,0,[],"['FIRE_DRAGON', 'AIR_DRAGON']",900,0
4608784419,16,12,29163,23996,0,0,-3,0,['RIFTHERALD'],"['EARTH_DRAGON', 'FIRE_DRAGON']",900,1
4624010788,7,9,22904,24961,-1,0,0,0,[],"['RIFTHERALD', 'AIR_DRAGON']",900,0
4608568358,8,7,22067,23754,0,0,0,0,['WATER_DRAGON'],"['EARTH_DRAGON', 'RIFTHERALD']",900,0
4628208170,7,17,23817,25243,-1,0,-1,0,['WATER_DRAGON'],['RIFTHERALD'],900,0
4606084145,7,7,22714,22660,0,0,0,0,['RIFTHERALD'],"['WATER_DRAGON', 'AIR_DRAGON']",900,1
4594420785,19,8,29299,23812,0,0,0,0,['FIRE_DRAGON'],[],900,1
4609292339,9,15,22211,26354,-1,0,0,0,['FIRE_DRAGON'],"['RIFTHERALD', 'EARTH_DRAGON']",900,0
4624301620,11,4,25143,20475,0,0,0,0,[],['AIR_DRAGON'],900,1
4625537586,6,16,22185,27109,0,0,0,0,"['WATER_DRAGON', 'RIFTHERALD']",['FIRE_DRAGON'],900,1
4626331703,11,7,23141,23349,-1,0,0,0,['WATER_DRAGON'],['RIFTHERALD'],900,0
4627997239,15,9,27373,23602,0,0,-1,0,"['RIFTHERALD', 'FIRE_DRAGON']",['WATER_DRAGON'],900,0
4621723707,12,10,23953,26234,-2,0,0,0,['WATER_DRAGON'],"['EARTH_DRAGON', 'RIFTHERALD']",900,1
4600818241,14,15,29612,25452,0,0,-2,0,"['FIRE_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",[],900,1
4567188546,9,7,24925,21939,0,0,-1,0,['RIFTHERALD'],['EARTH_DRAGON'],900,1
4613851716,6,6,22701,22420,0,0,0,0,['EARTH_DRAGON'],"['FIRE_DRAGON', 'RIFTHERALD']",900,1
4627728453,11,6,26643,21141,0,0,-1,0,"['RIFTHERALD', 'AIR_DRAGON']",['WATER_DRAGON'],900,1
4603800648,7,12,22924,24919,0,0,-1,0,['RIFTHERALD'],['FIRE_DRAGON'],900,0
4611798601,16,5,27015,22679,0,0,-2,0,"['AIR_DRAGON', 'RIFTHERALD']",[],900,1
4618998857,12,9,25109,25152,-1,0,0,0,['EARTH_DRAGON'],"['RIFTHERALD', 'AIR_DRAGON']",900,0
4567446601,16,6,28615,21548,0,0,-1,0,['RIFTHERALD'],['FIRE_DRAGON'],900,1
4624704077,4,10,20733,24904,0,0,0,0,[],['FIRE_DRAGON'],900,0
4567625807,7,6,25688,21740,0,0,-2,0,['RIFTHERALD'],['AIR_DRAGON'],900,1
4603539537,11,9,25698,24005,0,0,0,0,['RIFTHERALD'],['FIRE_DRAGON'],900,1
4567173714,12,11,23424,25536,-1,0,0,0,['WATER_DRAGON'],['AIR_DRAGON'],900,1
4626605138,13,6,27507,19961,0,0,-6,-1,"['RIFTHERALD', 'WATER_DRAGON']",[],900,1
4626388565,2,13,12618,25184,-6,-1,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD']",780,0
4627494998,5,7,22708,23573,0,0,0,0,[],['EARTH_DRAGON'],900,0
4628288085,10,4,25791,21624,0,0,-1,0,"['AIR_DRAGON', 'FIRE_DRAGON']",[],900,0
4616001624,14,10,24103,22536,0,0,0,0,"['RIFTHERALD', 'FIRE_DRAGON']",[],900,1
4620406361,8,9,23310,23123,0,0,0,0,['FIRE_DRAGON'],"['WATER_DRAGON', 'RIFTHERALD']",900,1
4623261785,13,11,26089,25402,0,0,-1,0,['RIFTHERALD'],"['WATER_DRAGON', 'EARTH_DRAGON']",900,1
4611219551,3,19,19356,29741,-4,0,0,0,['FIRE_DRAGON'],"['RIFTHERALD', 'AIR_DRAGON']",900,0
4595335778,10,8,23967,25658,-1,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD']",900,0
4598964844,12,18,25491,26902,-2,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",900,1
4620230765,15,6,28582,20255,0,0,-1,0,"['EARTH_DRAGON', 'FIRE_DRAGON']",[],900,1
4626075759,9,9,24312,23162,0,0,-1,0,['RIFTHERALD'],['EARTH_DRAGON'],900,1
4628606064,6,8,21626,23562,-1,0,0,0,['RIFTHERALD'],['AIR_DRAGON'],900,1
4564186226,23,16,30399,26400,0,0,-2,0,"['AIR_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",[],900,1
4626574451,12,11,26094,23948,0,0,-1,0,"['WATER_DRAGON', 'RIFTHERALD']",[],900,0
4595143284,9,9,25236,22612,0,0,-2,0,"['RIFTHERALD', 'EARTH_DRAGON']",[],900,0
4628466805,8,12,24498,24757,0,0,0,0,['EARTH_DRAGON'],[],900,0
4625878130,7,12,22905,23996,0,0,0,0,[],['AIR_DRAGON'],900,1
4626561144,8,7,23216,21175,0,0,0,0,['EARTH_DRAGON'],['FIRE_DRAGON'],900,1
4611468409,14,3,26112,20071,0,0,0,0,['WATER_DRAGON'],[],900,1
4619021949,19,8,27635,22116,-1,0,0,0,['AIR_DRAGON'],['RIFTHERALD'],900,1
4624871039,8,12,20558,25801,-1,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",900,0
4623984768,7,10,22291,25266,0,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD']",900,0
4602496644,12,7,24427,23822,0,0,0,0,['FIRE_DRAGON'],['RIFTHERALD'],900,1
4622378117,8,10,23956,24869,0,0,-1,0,['RIFTHERALD'],['EARTH_DRAGON'],900,1
4624994950,15,12,27499,24675,0,0,-1,0,[],['FIRE_DRAGON'],900,1
4627979403,10,13,24367,24860,0,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD']",900,1
4625063564,9,7,21880,23289,-1,0,0,0,"['AIR_DRAGON', 'RIFTHERALD']",[],900,1
4606048398,16,11,26946,22042,0,0,0,0,['RIFTHERALD'],['EARTH_DRAGON'],900,1
4625685134,6,13,21964,25128,-1,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD']",900,0
4612321936,8,7,23625,22913,0,0,0,0,['RIFTHERALD'],['EARTH_DRAGON'],900,1
4567284369,14,10,28651,23912,0,0,-2,0,"['RIFTHERALD', 'EARTH_DRAGON']",[],900,1
4628033684,8,4,23378,21118,0,0,0,0,"['FIRE_DRAGON', 'RIFTHERALD']",['AIR_DRAGON'],900,1
4611860117,8,14,23553,24816,0,0,0,0,['RIFTHERALD'],['WATER_DRAGON'],900,0
4594418837,12,13,24814,25380,0,0,0,0,['AIR_DRAGON'],[],900,1
4624605334,9,9,23466,24275,-1,0,0,0,['AIR_DRAGON'],['RIFTHERALD'],900,0
4621784213,13,16,25390,27663,-1,0,0,0,[],"['RIFTHERALD', 'AIR_DRAGON']",900,0
4564198553,14,16,27109,25296,0,0,-1,0,['RIFTHERALD'],['FIRE_DRAGON'],900,0
4600876697,10,3,22667,22056,0,0,0,0,"['EARTH_DRAGON', 'FIRE_DRAGON']",['RIFTHERALD'],900,0
4581461147,17,10,24611,23960,0,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD']",900,0
4612487833,9,8,25908,22213,0,0,0,0,"['FIRE_DRAGON', 'EARTH_DRAGON']",['RIFTHERALD'],900,1
4581279389,2,15,18623,28137,-1,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD']",900,0
4623978656,10,11,23878,23515,0,0,-1,0,[],[],900,1
4605823136,9,15,22949,25275,0,0,0,0,[],"['FIRE_DRAGON', 'AIR_DRAGON']",900,1
4626264226,16,13,25261,26191,-1,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",900,1
4627871399,10,14,23764,25556,0,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD']",900,1
4589577896,5,18,21602,28378,-1,0,0,0,['RIFTHERALD'],['EARTH_DRAGON'],900,0
4625133225,13,10,26106,23283,0,0,-1,0,"['RIFTHERALD', 'AIR_DRAGON']",[],900,1
4599284909,14,11,24769,23199,0,0,0,0,"['WATER_DRAGON', 'RIFTHERALD']",[],900,0
4564295856,1,2,4961,5176,0,0,0,0,[],[],300,1
4589882547,18,13,29363,23032,0,0,-1,0,"['AIR_DRAGON', 'RIFTHERALD']",[],900,1
4564348595,5,17,19646,29856,-4,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD']",900,0
4618812085,11,15,24071,26526,0,0,0,0,['WATER_DRAGON'],['RIFTHERALD'],900,0
4626362038,7,19,20819,31308,-4,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",900,0
4624755896,10,8,23005,24285,0,0,0,0,['AIR_DRAGON'],['RIFTHERALD'],900,0
4561918648,10,10,26041,22192,0,0,-1,0,"['AIR_DRAGON', 'WATER_DRAGON']",[],900,1
4624877754,13,7,25405,23628,-1,0,0,0,['FIRE_DRAGON'],['RIFTHERALD'],900,1
4624320698,16,13,27335,24575,-1,0,-1,0,['FIRE_DRAGON'],"['AIR_DRAGON', 'RIFTHERALD']",900,1
4628617916,6,8,22451,24901,-1,0,0,0,[],"['RIFTHERALD', 'EARTH_DRAGON']",900,0
4595224766,10,6,23505,22323,0,0,0,0,[],['AIR_DRAGON'],900,1
4619340486,20,10,33203,22476,0,0,-4,0,"['FIRE_DRAGON', 'RIFTHERALD']",[],900,1
4627131591,13,12,25653,26736,-1,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",900,0
4605262538,14,5,27141,20523,0,0,-1,0,['AIR_DRAGON'],[],900,1
4625947340,19,3,30560,19468,0,0,-2,0,"['AIR_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",[],900,1
4564440270,9,13,23790,23330,0,0,0,0,['EARTH_DRAGON'],['AIR_DRAGON'],900,1
4586749136,13,5,26658,20710,0,0,-1,0,['RIFTHERALD'],['FIRE_DRAGON'],900,1
4611912403,8,12,24796,26141,-1,0,0,0,['AIR_DRAGON'],"['EARTH_DRAGON', 'RIFTHERALD']",900,1
4568141012,12,6,25261,23281,0,0,0,0,"['WATER_DRAGON', 'RIFTHERALD']",[],900,1
4606365395,18,7,26706,21944,0,0,0,0,"['AIR_DRAGON', 'EARTH_DRAGON']",[],900,1
4628350168,7,10,22730,25382,0,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",900,0
4628377308,7,10,23095,24392,-1,0,-1,0,['FIRE_DRAGON'],['RIFTHERALD'],900,0
4605307101,4,10,20096,25040,-1,0,0,0,[],['FIRE_DRAGON'],900,0
4567152350,10,12,24164,25354,0,0,-1,0,"['AIR_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",[],900,1
4612503266,15,5,28197,20995,0,0,-2,0,"['RIFTHERALD', 'WATER_DRAGON']",[],900,1
4616348390,10,15,24390,27288,-1,0,-1,0,['RIFTHERALD'],"['EARTH_DRAGON', 'FIRE_DRAGON']",900,1
4564371176,12,3,24967,21934,0,0,0,0,['WATER_DRAGON'],['RIFTHERALD'],900,1
4621720297,12,9,25087,25454,-1,0,0,0,['WATER_DRAGON'],['RIFTHERALD'],900,1
4628457194,8,10,23107,24530,0,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD']",900,0
4616433384,7,6,23775,22137,0,0,-1,0,"['WATER_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",[],900,1
4609507566,5,4,24853,22020,0,0,-1,0,"['WATER_DRAGON', 'RIFTHERALD']",[],900,0
4624773870,7,11,21416,25525,-2,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",900,0
4591099118,7,15,21721,24963,0,0,-1,0,"['RIFTHERALD', 'FIRE_DRAGON']",['EARTH_DRAGON'],900,0
4604714740,16,10,24673,23380,0,0,0,0,['RIFTHERALD'],"['WATER_DRAGON', 'EARTH_DRAGON']",900,1
4611526389,10,3,25779,20289,0,0,-1,0,"['WATER_DRAGON', 'RIFTHERALD']",[],900,1
4623053045,8,1,25604,17741,0,0,-2,0,['AIR_DRAGON'],[],900,1
4584040695,26,14,31205,25324,0,0,-2,0,"['WATER_DRAGON', 'RIFTHERALD']",[],900,1
4578426622,11,10,26398,21709,0,0,-2,0,"['AIR_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",[],900,1
4567538946,9,6,24131,21142,0,0,0,0,[],['FIRE_DRAGON'],900,0
4622945026,9,14,22623,26738,-1,0,0,0,[],"['RIFTHERALD', 'WATER_DRAGON']",900,0
4564331268,6,8,21322,23204,0,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",900,0
4619127045,16,7,26932,22884,0,0,0,0,['WATER_DRAGON'],"['FIRE_DRAGON', 'RIFTHERALD']",900,1
4595157253,12,6,25846,22999,-1,0,0,0,['AIR_DRAGON'],"['FIRE_DRAGON', 'RIFTHERALD']",900,0
4564336391,8,11,23342,23821,0,0,-1,0,['RIFTHERALD'],"['AIR_DRAGON', 'EARTH_DRAGON']",900,0
4608802051,13,6,25492,22425,0,0,0,0,"['WATER_DRAGON', 'AIR_DRAGON']",[],900,1
4595330317,9,14,24709,24559,-1,0,0,0,"['FIRE_DRAGON', 'RIFTHERALD']",['EARTH_DRAGON'],900,0
4613117712,14,15,25762,26087,0,0,-1,0,"['FIRE_DRAGON', 'RIFTHERALD']",[],900,0
4612153106,14,8,24925,24297,0,0,0,0,"['EARTH_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",[],900,0
4599388435,8,16,24257,26820,0,0,-2,0,['RIFTHERALD'],['EARTH_DRAGON'],900,0
4622304023,11,18,24544,29091,-1,0,-2,0,['RIFTHERALD'],"['AIR_DRAGON', 'FIRE_DRAGON']",900,0
4616191255,5,11,21465,24006,0,0,0,0,['AIR_DRAGON'],['RIFTHERALD'],900,0
4620136730,8,2,25135,19124,0,0,-2,0,"['FIRE_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",[],900,1
4627880731,11,12,23566,26725,-1,0,0,0,['WATER_DRAGON'],[],900,0
4606293276,11,3,28396,15586,0,0,-7,-1,"['AIR_DRAGON', 'RIFTHERALD']",[],900,1
4623284510,12,10,27025,22601,0,0,-1,0,[],['FIRE_DRAGON'],900,1
4626095392,10,18,22944,28165,-2,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",900,0
4606446881,5,8,21471,23795,0,0,0,0,[],"['RIFTHERALD', 'EARTH_DRAGON']",900,1
4578450724,17,8,28729,21268,0,0,-2,0,"['EARTH_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",[],900,1
4611714340,6,5,19419,24481,-2,0,0,0,['AIR_DRAGON'],"['RIFTHERALD', 'EARTH_DRAGON']",900,0
4612461350,13,8,24812,22658,-1,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD']",900,1
4626382628,15,12,26235,25067,0,0,-1,0,"['FIRE_DRAGON', 'RIFTHERALD']",[],900,0
4612261673,8,9,23496,23967,0,0,0,0,[],[],900,0
4606112042,3,9,19807,25608,-1,0,0,0,[],"['RIFTHERALD', 'EARTH_DRAGON']",900,0
4626237225,21,5,32931,21219,-1,0,-2,0,['EARTH_DRAGON'],['RIFTHERALD'],900,1
4564274475,17,13,28755,24564,-1,0,-2,0,"['EARTH_DRAGON', 'FIRE_DRAGON']",['RIFTHERALD'],900,1
4628795185,5,12,22404,25445,0,0,0,0,['RIFTHERALD'],['FIRE_DRAGON'],900,0
4567346487,18,20,27731,28933,-1,0,-1,0,['EARTH_DRAGON'],['WATER_DRAGON'],900,0
4628719927,7,16,23399,26363,-1,0,-1,0,['RIFTHERALD'],"['FIRE_DRAGON', 'WATER_DRAGON']",900,0
4559530809,9,18,22514,30094,-4,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",900,0
4618901308,9,7,24751,23476,0,0,-1,0,[],['WATER_DRAGON'],900,0
4576565565,11,17,25516,28991,-1,0,-1,0,['RIFTHERALD'],"['FIRE_DRAGON', 'WATER_DRAGON']",900,0
4622340927,15,10,26088,21597,0,0,0,0,[],"['AIR_DRAGON', 'FIRE_DRAGON']",900,1
4578501951,7,9,24193,22765,0,0,0,0,['WATER_DRAGON'],[],900,1
4628588351,6,17,22434,28793,0,0,0,0,['RIFTHERALD'],['WATER_DRAGON'],900,0
4621865794,11,7,24570,22420,0,0,0,0,"['EARTH_DRAGON', 'RIFTHERALD']",[],900,0
4628570946,13,15,24141,26336,-1,0,0,0,['WATER_DRAGON'],"['AIR_DRAGON', 'RIFTHERALD']",900,1
4608369987,10,3,23275,21674,0,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",900,0
4567146310,12,11,24530,25003,0,0,0,0,['EARTH_DRAGON'],"['RIFTHERALD', 'WATER_DRAGON']",900,1
4567481158,13,14,26069,25583,0,0,0,0,['RIFTHERALD'],"['AIR_DRAGON', 'WATER_DRAGON']",900,1
4608567115,6,4,23243,20881,0,0,-1,0,[],"['FIRE_DRAGON', 'WATER_DRAGON']",900,1
4628249421,16,14,27584,26515,-1,0,-1,0,"['RIFTHERALD', 'EARTH_DRAGON']",[],900,0
4628253005,8,11,22413,25191,-1,0,0,0,['RIFTHERALD'],['WATER_DRAGON'],900,1
4628256079,9,9,25116,23878,0,0,-2,0,['RIFTHERALD'],['FIRE_DRAGON'],900,1
4564332367,10,8,25170,22908,0,0,-1,0,['RIFTHERALD'],['FIRE_DRAGON'],900,1
4619222349,14,7,25215,22258,0,0,-1,0,"['EARTH_DRAGON', 'RIFTHERALD']",[],900,1
4628254034,13,5,26127,21359,0,0,-1,0,"['EARTH_DRAGON', 'RIFTHERALD']",[],900,1
4616298830,4,7,16387,25727,-3,0,0,0,[],"['RIFTHERALD', 'FIRE_DRAGON']",900,0
4625889108,7,12,24026,25222,0,0,0,0,['RIFTHERALD'],"['EARTH_DRAGON', 'WATER_DRAGON']",900,0
4623472981,11,11,22817,25622,-1,0,0,0,['WATER_DRAGON'],['RIFTHERALD'],900,0
4594627416,18,16,26673,25098,0,0,-1,0,['RIFTHERALD'],['AIR_DRAGON'],900,1
4623991640,15,9,24876,24843,-1,0,0,0,[],"['FIRE_DRAGON', 'AIR_DRAGON']",900,0
4598657016,5,7,23976,22767,0,0,0,0,['RIFTHERALD'],"['EARTH_DRAGON', 'WATER_DRAGON']",900,0
4608633696,10,5,25445,18164,0,0,-2,0,['WATER_DRAGON'],[],900,1
4567388007,17,10,26595,24038,0,0,0,0,"['RIFTHERALD', 'WATER_DRAGON']",[],900,1
4567373160,4,10,21000,24751,-1,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD']",900,0
4611094893,13,5,28356,21749,0,0,-3,0,['RIFTHERALD'],"['AIR_DRAGON', 'WATER_DRAGON']",900,0
4615906158,13,15,25139,26771,0,0,0,0,[],['FIRE_DRAGON'],900,0
4564320112,13,9,27843,22762,0,0,-2,0,['EARTH_DRAGON'],[],900,1
4594953585,11,9,25697,23420,0,0,-2,0,"['WATER_DRAGON', 'EARTH_DRAGON']",[],900,0
4567316848,4,12,20424,24722,0,0,0,0,[],"['WATER_DRAGON', 'RIFTHERALD']",900,0
4612622195,4,9,19955,24414,-1,0,0,0,[],"['FIRE_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",900,0
4627993974,8,20,23062,28386,-1,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",900,0
4624302460,15,9,27951,22160,0,0,-1,0,"['FIRE_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",[],900,1
